test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1223	1201	1230	2600	150
JACE	metadata.write	00001_01.ome.tiff	8457	8080	8450	12850	680
