test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	930	901	890	11
Java	metadata.write	NIRHTa-001.ome.tiff	2744	2546	2510	36
