test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	994	998	982	15
Java	metadata.write	NIRHTa-001.ome.tiff	3051	2808	2808	0
