test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	602	602	600	1300	20
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1181	973	1180	2480	30
