test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	1000	970	950	20
Java	metadata.write	NIRHTa-001.ome.tiff	2789	2586	2560	26
