test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	1014	998	904	93
Java	metadata.write	NIRHTa-001.ome.tiff	3048	2823	2808	15
