test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	pixeldata.read	00001_01.ome.tiff	3326	3151	2730	421
Java	pixeldata.read.init	00001_01.ome.tiff	1723	1684	1606	78
Java	pixeldata.read.pixels	00001_01.ome.tiff	1602	1466	1123	343
Java	pixeldata.write	00001_01.ome.tiff	7097	5304	4508	795
Java	pixeldata.write.init	00001_01.ome.tiff	4	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	5190	3463	2730	733
Java	pixeldata.write.close	00001_01.ome.tiff	1903	1840	1778	62
