test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	614	614	610	1330	20
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1144	949	1150	2430	20
