test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	952	921	900	20
Java	metadata.write	NIRHTa-001.ome.tiff	2734	2531	2510	22
