test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1036	1028	1040	2220	30
JACE	metadata.write	NIRHTa-001.ome.tiff	3335	3084	3340	6190	380
