test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1097	1087	1100	2400	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3358	3108	3350	6420	370
