test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	tubhiswt_C0_TP0.ome.tif	492	490	490	0
Java	metadata.write	tubhiswt_C0_TP0.ome.tif	1135	935	920	15
