test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1111	1102	1110	2440	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3346	3096	3350	6320	350
