test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	608	608	600	1320	10
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1164	961	1160	2440	40
