test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	pixeldata.read	tubhiswt_C0_TP0.ome.tif	4445	4288	4450	7370	1030
JACE	pixeldata.read.init	tubhiswt_C0_TP0.ome.tif	850	850	850	1830	40
JACE	pixeldata.read.pixels	tubhiswt_C0_TP0.ome.tif	3595	3437	3600	5540	990
JACE	pixeldata.write	tubhiswt_C0_TP0.ome.tif	43940	43072	43940	30800	17260
JACE	pixeldata.write.init	tubhiswt_C0_TP0.ome.tif	6	6	0	10	0
JACE	pixeldata.write.pixels	tubhiswt_C0_TP0.ome.tif	43201	42339	43210	29190	17180
JACE	pixeldata.write.close	tubhiswt_C0_TP0.ome.tif	731	726	730	1600	80
