test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1229	1206	1230	2550	200
JACE	metadata.write	00001_01.ome.tiff	8463	8109	8470	12560	780
