test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1026	1017	1030	2170	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3311	3049	3310	6210	410
