test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1236	1213	1240	2640	170
JACE	metadata.write	00001_01.ome.tiff	8500	8089	8500	13410	620
