test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1035	1026	1040	2220	50
JACE	metadata.write	NIRHTa-001.ome.tiff	3371	3118	3370	6400	420
