test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1221	1197	1220	2630	150
JACE	metadata.write	00001_01.ome.tiff	8337	8025	8340	12140	630
