test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	606	606	610	1310	20
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1154	959	1150	2450	20
