test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1239	1215	1230	2590	170
JACE	metadata.write	00001_01.ome.tiff	8468	8103	8470	12690	810
