test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1066	1058	1070	2330	50
JACE	metadata.write	NIRHTa-001.ome.tiff	3368	3114	3370	6460	410
