test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	981	982	920	62
Java	metadata.write	NIRHTa-001.ome.tiff	3043	2808	2792	15
