test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	944	913	890	23
Java	metadata.write	NIRHTa-001.ome.tiff	2750	2550	2530	20
