test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	tubhiswt_C0_TP0.ome.tif	549	530	499	31
Java	metadata.write	tubhiswt_C0_TP0.ome.tif	1165	967	951	15
