test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	NIRHTa-001.ome.tiff	987	982	951	31
Java	metadata.write	NIRHTa-001.ome.tiff	3081	2886	2839	46
