test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1232	1209	1240	2560	180
JACE	metadata.write	00001_01.ome.tiff	8493	8103	8490	12990	670
