test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1048	1039	1050	2250	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3424	3174	3420	6520	430
