test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	pixeldata.read	tubhiswt_C0_TP0.ome.tif	4377	4226	4380	7050	930
JACE	pixeldata.read.init	tubhiswt_C0_TP0.ome.tif	830	830	830	1760	40
JACE	pixeldata.read.pixels	tubhiswt_C0_TP0.ome.tif	3546	3396	3550	5290	890
JACE	pixeldata.write	tubhiswt_C0_TP0.ome.tif	42183	41641	42180	29750	16300
JACE	pixeldata.write.init	tubhiswt_C0_TP0.ome.tif	5	5	0	10	0
JACE	pixeldata.write.pixels	tubhiswt_C0_TP0.ome.tif	41429	40889	41430	28070	16240
JACE	pixeldata.write.close	tubhiswt_C0_TP0.ome.tif	747	746	750	1670	60
