test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1120	1110	1120	2520	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3380	3119	3380	6400	380
