test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1227	1202	1230	2640	140
JACE	metadata.write	00001_01.ome.tiff	8451	8073	8450	12930	570
