test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	591	590	590	1300	10
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1165	966	1170	2450	30
