test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	pixeldata.read	00001_01.ome.tiff	1259	1259	1160	99
Java	pixeldata.read.init	00001_01.ome.tiff	324	324	310	14
Java	pixeldata.read.pixels	00001_01.ome.tiff	934	934	850	84
Java	pixeldata.write	00001_01.ome.tiff	3397	3399	3100	299
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2483	2485	2220	265
Java	pixeldata.write.close	00001_01.ome.tiff	912	913	880	33
Java	pixeldata.read	00001_01.ome.tiff	1323	1267	1170	97
Java	pixeldata.read.init	00001_01.ome.tiff	325	325	320	5
Java	pixeldata.read.pixels	00001_01.ome.tiff	998	941	850	91
Java	pixeldata.write	00001_01.ome.tiff	3414	3417	3100	317
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2488	2489	2200	289
Java	pixeldata.write.close	00001_01.ome.tiff	926	927	900	27
Java	pixeldata.read	00001_01.ome.tiff	1254	1255	1160	95
Java	pixeldata.read.init	00001_01.ome.tiff	325	325	310	15
Java	pixeldata.read.pixels	00001_01.ome.tiff	929	929	850	79
Java	pixeldata.write	00001_01.ome.tiff	3395	3398	3090	308
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2477	2479	2210	269
Java	pixeldata.write.close	00001_01.ome.tiff	917	918	880	38
Java	pixeldata.read	00001_01.ome.tiff	1256	1255	1160	96
Java	pixeldata.read.init	00001_01.ome.tiff	324	325	310	15
Java	pixeldata.read.pixels	00001_01.ome.tiff	931	930	850	80
Java	pixeldata.write	00001_01.ome.tiff	3401	3404	3130	274
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2483	2484	2240	244
Java	pixeldata.write.close	00001_01.ome.tiff	917	918	890	28
Java	pixeldata.read	00001_01.ome.tiff	1276	1252	1160	92
Java	pixeldata.read.init	00001_01.ome.tiff	349	326	310	16
Java	pixeldata.read.pixels	00001_01.ome.tiff	927	926	850	76
Java	pixeldata.write	00001_01.ome.tiff	3393	3395	3110	286
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2479	2481	2220	261
