test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	pixeldata.read	NIRHTa-001.ome.tiff	108775	105721	108780	148400	11480
JACE	pixeldata.read.init	NIRHTa-001.ome.tiff	2744	2744	2750	4690	200
JACE	pixeldata.read.pixels	NIRHTa-001.ome.tiff	106030	102976	106030	143710	11280
JACE	pixeldata.write	NIRHTa-001.ome.tiff	4208488	4186834	4208490	2736180	1746250
JACE	pixeldata.write.init	NIRHTa-001.ome.tiff	15	15	20	20	10
JACE	pixeldata.write.pixels	NIRHTa-001.ome.tiff	4204703	4183064	4204700	2731690	1745230
JACE	pixeldata.write.close	NIRHTa-001.ome.tiff	3769	3753	3770	4470	1010
