test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	metadata.read	tubhiswt_C0_TP0.ome.tif	481	478	480	-1
Java	metadata.write	tubhiswt_C0_TP0.ome.tif	1121	923	910	13
