test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	607	607	610	1310	20
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1131	933	1130	2390	30
