test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1026	1017	1020	2200	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3329	3077	3330	6280	400
