test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	pixeldata.read	tubhiswt_C0_TP0.ome.tif	4654	4469	4660	7840	1100
JACE	pixeldata.read.init	tubhiswt_C0_TP0.ome.tif	909	906	910	1930	40
JACE	pixeldata.read.pixels	tubhiswt_C0_TP0.ome.tif	3745	3563	3750	5910	1060
JACE	pixeldata.write	tubhiswt_C0_TP0.ome.tif	43456	42837	43460	30320	17150
JACE	pixeldata.write.init	tubhiswt_C0_TP0.ome.tif	6	6	10	10	0
JACE	pixeldata.write.pixels	tubhiswt_C0_TP0.ome.tif	42705	42092	42700	28690	17060
JACE	pixeldata.write.close	tubhiswt_C0_TP0.ome.tif	744	739	750	1620	90
