test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	NIRHTa-001.ome.tiff	1030	1021	1030	2220	40
JACE	metadata.write	NIRHTa-001.ome.tiff	3360	3103	3360	6430	390
