test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	pixeldata.read	NIRHTa-001.ome.tiff	164582	160915	107547	53367
Java	pixeldata.read.init	NIRHTa-001.ome.tiff	3480	3463	2589	873
Java	pixeldata.read.pixels	NIRHTa-001.ome.tiff	161102	157451	104957	52494
Java	pixeldata.write	NIRHTa-001.ome.tiff	176872	99825	68874	30950
Java	pixeldata.write.init	NIRHTa-001.ome.tiff	12	0	0	0
Java	pixeldata.write.pixels	NIRHTa-001.ome.tiff	171458	94474	65816	28657
Java	pixeldata.write.close	NIRHTa-001.ome.tiff	5401	5350	3057	2293
