test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	pixeldata.read	00001_01.ome.tiff	3001	2932	3000	5100	950
JACE	pixeldata.read.init	00001_01.ome.tiff	1644	1643	1650	3220	70
JACE	pixeldata.read.pixels	00001_01.ome.tiff	1357	1289	1350	1880	880
JACE	pixeldata.write	00001_01.ome.tiff	6851	6731	6850	9010	1860
JACE	pixeldata.write.init	00001_01.ome.tiff	5	5	10	10	0
JACE	pixeldata.write.pixels	00001_01.ome.tiff	4956	4839	4950	5460	1790
JACE	pixeldata.write.close	00001_01.ome.tiff	1889	1886	1890	3540	70
