test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	00001_01.ome.tiff	1243	1221	1240	2610	140
JACE	metadata.write	00001_01.ome.tiff	8465	8098	8460	12850	690
