test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	metadata.read	tubhiswt_C0_TP0.ome.tif	605	605	600	1320	30
JACE	metadata.write	tubhiswt_C0_TP0.ome.tif	1145	951	1150	2440	20
