test.lang	test.name	test.file	system.time	thread.time	proc.real	proc.user	proc.system
JACE	pixeldata.read	tubhiswt_C0_TP0.ome.tif	4764	4579	4770	8180	1130
JACE	pixeldata.read.init	tubhiswt_C0_TP0.ome.tif	888	888	890	1890	50
JACE	pixeldata.read.pixels	tubhiswt_C0_TP0.ome.tif	3876	3691	3880	6290	1080
JACE	pixeldata.write	tubhiswt_C0_TP0.ome.tif	43146	42390	43150	30180	16850
JACE	pixeldata.write.init	tubhiswt_C0_TP0.ome.tif	6	6	10	10	0
JACE	pixeldata.write.pixels	tubhiswt_C0_TP0.ome.tif	42413	41658	42410	28570	16760
JACE	pixeldata.write.close	tubhiswt_C0_TP0.ome.tif	726	725	730	1600	90
